번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
14890,부산광역시 기장군청,부산광역시 기장군 기장읍 대라리 4-15,부산광역시 기장군 기장읍 대라리 4-15,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.245106,129.218457,2024-12-06
14891,부산광역시 기장군청,부산광역시 기장군 기장읍 동부리 448,부산광역시 기장군 기장읍 동부리 448,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.249019,129.218671,2024-12-06
14892,부산광역시 기장군청,부산광역시 기장군 정관읍 매학리 761-15,부산광역시 기장군 정관읍 매학리 761-15,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.320097,129.181581,2024-12-06
14893,부산광역시 기장군청,부산광역시 기장군 정관읍 예림리 845-1,부산광역시 기장군 정관읍 예림리 845-1,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.324307,129.202866,2024-12-06
14894,부산광역시 기장군청,부산광역시 기장군 일광읍 칠암리 74-2,부산광역시 기장군 일광읍 칠암리 74-2,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.298601,129.257624,2024-12-06
14895,부산광역시 기장군청,부산광역시 기장군 정관읍 모전리 12-3,부산광역시 기장군 정관읍 모전리 12-3,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.343628,129.159445,2024-12-06
14896,부산광역시 기장군청,부산광역시 기장군 정관 달산리 1033-1,부산광역시 기장군 정관 달산리 1033-1,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.31773,129.184426,2024-12-06
14897,부산광역시 기장군청,부산광역시 기장군 철마면 안평리 512-1,부산광역시 기장군 철마면 안평리 512-1,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.237309,129.175907,2024-12-06
14898,부산광역시 기장군청,부산광역시 기장군 정관읍 방곡리 398-4,부산광역시 기장군 정관읍 방곡리 398-4,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.325037,129.187947,2024-12-06
14899,부산광역시 기장군청,부산광역시 기장군 기장읍 대변리 339-4,부산광역시 기장군 기장읍 대변리 339-4,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.224696,129.230352,2024-12-06
14900,부산광역시 기장군청,부산광역시 기장군 기장읍 연화리 170,부산광역시 기장군 기장읍 연화리 170,다목적,1,200,360도 전방향,30,2016-06,051-709-5421,35.2172751,129.2264511,2024-12-06
14901,부산광역시 기장군청,부산광역시 기장군 기장읍 시랑리 664-6,부산광역시 기장군 기장읍 시랑리 664-6,다목적,1,200,360도 전방향,30,2016-06,051-709-5421,35.1966291,129.2253551,2024-12-06
14902,부산광역시 기장군청,부산광역시 기장군 기장읍 시랑리 160-10,부산광역시 기장군 기장읍 시랑리 160-10,다목적,1,200,360도 전방향,30,2016-06,051-709-5421,35.1951031,129.2244421,2024-12-06
14903,부산광역시 기장군청,부산광역시 기장군 기장읍 시랑리 680-1,부산광역시 기장군 기장읍 시랑리 680-1,다목적,1,200,360도 전방향,30,2016-06,051-709-5421,35.1862731,129.2080141,2024-12-06
14904,부산광역시 기장군청,부산광역시 기장군 정관읍 달산리 1249,부산광역시 기장군 정관읍 달산리 1249,다목적,1,200,360도 전방향,30,2015-11,051-709-5421,35.3197531,129.1968571,2024-12-06
14905,부산광역시 기장군청,부산광역시 기장군 정관읍 달산리 1249,부산광역시 기장군 정관읍 달산리 1249,다목적,1,200,360도 전방향,30,2015-11,051-709-5421,35.3190461,129.1927211,2024-12-06
14906,부산광역시 기장군청,부산광역시 기장군 정관읍 달산리 1249,부산광역시 기장군 정관읍 달산리 1249,다목적,1,200,360도 전방향,30,2015-11,051-709-5421,35.3198651,129.1883741,2024-12-06
14907,부산광역시 기장군청,부산광역시 기장군 정관읍 달산리 1249,부산광역시 기장군 정관읍 달산리 1249,다목적,1,200,360도 전방향,30,2015-11,051-709-5421,35.3205681,129.1880551,2024-12-06
14908,부산광역시 기장군청,부산광역시 기장군 정관읍 달산리 1249,부산광역시 기장군 정관읍 달산리 1249,다목적,1,200,360도 전방향,30,2015-11,051-709-5421,35.3212601,129.1848791,2024-12-06
14909,부산광역시 기장군청,부산광역시 기장군 정관읍 매학리 741,부산광역시 기장군 정관읍 매학리 741,다목적,1,200,360도 전방향,30,2015-11,051-709-5421,35.3218001,129.1836141,2024-12-06
14910,부산광역시 기장군청,부산광역시 기장군 정관읍 매학리 708,부산광역시 기장군 정관읍 매학리 708,다목적,1,200,360도 전방향,30,2015-11,051-709-5421,35.3242801,129.1770011,2024-12-06
14911,부산광역시 기장군청,부산광역시 기장군 정관읍 용수리 1325,부산광역시 기장군 정관읍 용수리 1325,다목적,1,200,360도 전방향,30,2015-11,051-709-5421,35.3245751,129.1762151,2024-12-06
14912,부산광역시 기장군청,부산광역시 기장군 정관읍 용수리 1325,부산광역시 기장군 정관읍 용수리 1325,다목적,1,200,360도 전방향,30,2015-11,051-709-5421,35.3254611,129.1740661,2024-12-06
14913,부산광역시 기장군청,부산광역시 기장군 정관읍 용수리 1325,부산광역시 기장군 정관읍 용수리 1325,다목적,1,200,360도 전방향,30,2015-11,051-709-5421,35.3274131,129.1721601,2024-12-06
14914,부산광역시 기장군청,부산광역시 기장군 정관읍 달산리 1020-5,부산광역시 기장군 정관읍 달산리 1020-5,다목적,1,200,60도단방향,30,2023-08,051-709-5421,35.318031,129.182935,2024-12-06
14915,부산광역시 기장군청,부산광역시 기장군 정관읍 매학리 798-12,부산광역시 기장군 정관읍 매학리 798-12,다목적,1,200,360도전방향,30,2023-08,051-709-5421,35.318598,129.182887,2024-12-06
14916,부산광역시 기장군청,부산광역시 기장군 일광읍 이천리 928-15,부산광역시 기장군 일광읍 이천리 928-15,다목적,1,200,360도전방향,30,2023-08,051-709-5421,35.267742,129.237874,2024-12-06
14917,부산광역시 기장군청,부산광역시 기장군 장안읍 길천리 390-7,부산광역시 기장군 장안읍 길천리 390-7,다목적,1,200,360도전방향,30,2023-08,051-709-5421,35.332249,129.283042,2024-12-06
14918,부산광역시 기장군청,부산광역시 기장군 기장읍 만화리 17,부산광역시 기장군 기장읍 만화리 17,다목적,1,200,60도단방향,30,2023-08,051-709-5421,35.253124,129.208145,2024-12-06
14919,부산광역시 기장군청,부산광역시 기장군 기장읍 만화리 17,부산광역시 기장군 기장읍 만화리 17,다목적,1,200,60도단방향,30,2023-08,051-709-5421,35.253124,129.208145,2024-12-06
14920,부산광역시 기장군청,부산광역시 기장군 기장읍 내리 686,부산광역시 기장군 기장읍 내리 686,다목적,1,200,60도단방향,30,2023-08,051-709-5421,35.215967,129.173634,2024-12-06
14921,부산광역시 기장군청,부산광역시 기장군 기장읍 내리 686,부산광역시 기장군 기장읍 내리 686,다목적,1,200,360도전방향,30,2023-08,051-709-5421,35.215967,129.173634,2024-12-06
14922,부산광역시 기장군청,부산광역시 기장군 기장읍 연화리 산64-2,부산광역시 기장군 기장읍 연화리 산64-2,다목적,1,200,360도전방향,30,2023-08,051-709-5421,35.205001,129.224271,2024-12-06
14923,부산광역시 기장군청,부산광역시 기장군 기장읍 청강리 784-4,부산광역시 기장군 기장읍 청강리 784-4,다목적,1,200,360도전방향,30,2023-08,051-709-5421,35.216826,129.212937,2024-12-06
14924,부산광역시 기장군청,부산광역시 기장군 장안읍 장안리 292-1,부산광역시 기장군 장안읍 장안리 292-1,다목적,1,200,360도전방향,30,2023-08,051-709-5421,35.364342,129.248467,2024-12-06
14925,부산광역시 기장군청,부산광역시 기장군 정관읍 방곡리 18,부산광역시 기장군 정관읍 방곡리 18,다목적,1,200,360도전방향,30,2023-08,051-709-5421,35.329076,129.18791,2024-12-06
14926,부산광역시 기장군청,부산광역시 기장군 기장읍 대변리 578-3,부산광역시 기장군 기장읍 대변리 578-3,다목적,1,200,360도전방향,30,2023-08,051-709-5421,35.227249,129.22556,2024-12-06
14927,부산광역시 기장군청,부산광역시 기장군 일광읍 이천리 131-2,부산광역시 기장군 일광읍 이천리 131-2,다목적,1,200,360도전방향,30,2023-08,051-709-5421,35.272128,129.252248,2024-12-06
14928,부산광역시 기장군청,부산광역시 기장군 철마면 고촌리 637,부산광역시 기장군 철마면 고촌리 637,다목적,1,200,360도전방향,30,2023-08,051-709-5421,35.240747,129.171484,2024-12-06
14929,부산광역시 기장군청,부산광역시 기장군 기장읍 동부리 112-2,부산광역시 기장군 기장읍 동부리 112-2,다목적,1,200,360도전방향,30,2023-08,051-709-5421,35.248037,129.21277,2024-12-06
14930,부산광역시 기장군청,부산광역시 기장군 정관읍 월평리 197-7,부산광역시 기장군 정관읍 월평리 197-7,다목적,1,200,360도전방향,30,2023-08,051-709-5421,35.362068,129.137644,2024-12-06
14931,부산광역시 기장군청,부산광역시 기장군 철마면 안평리 553-1,부산광역시 기장군 철마면 안평리 553-1,다목적,1,200,360도전방향,30,2023-08,051-709-5421,35.237867,129.173876,2024-12-06
14932,부산광역시 기장군청,부산광역시 기장군 기장읍 청강리 90-17,부산광역시 기장군 기장읍 청강리 90-17,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.239329,129.21714,2024-12-06
14933,부산광역시 기장군청,부산광역시 기장군 기장읍 대라리 175-1,부산광역시 기장군 기장읍 대라리 175-1,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.236582,129.214012,2024-12-06
14934,부산광역시 기장군청,부산광역시 기장군 정관읍 예림리 403-1,부산광역시 기장군 정관읍 예림리 403-1,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.329348,129.206253,2024-12-06
14935,부산광역시 기장군청,부산광역시 기장군 일광읍 횡계리 37-7,부산광역시 기장군 일광읍 횡계리 37-7,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.272854,129.230176,2024-12-06
14936,부산광역시 기장군청,부산광역시 기장군 기장읍 동부리 374-11,부산광역시 기장군 기장읍 동부리 374-11,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.248608,129.218029,2024-12-06
14937,부산광역시 기장군청,부산광역시 기장군 기장읍 교리 251-3,부산광역시 기장군 기장읍 교리 251-3,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.254408,129.21819,2024-12-06
14938,부산광역시 기장군청,부산광역시 기장군 기장읍 대변리 636-1,부산광역시 기장군 기장읍 대변리 636-1,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.229186,129.222483,2024-12-06
14939,부산광역시 기장군청,부산광역시 기장군 기장읍 교리 2,부산광역시 기장군 기장읍 교리 2,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.256272,129.219696,2024-12-06
14940,부산광역시 기장군청,부산광역시 기장군 기장읍 대변리 527-3,부산광역시 기장군 기장읍 대변리 527-3,다목적,1,200,360도 전방향,30,2019-10,051-709-5421,35.227719,129.225473,2024-12-06
14941,부산광역시 기장군청,부산광역시 기장군 일광읍 삼성리 118-21,부산광역시 기장군 일광읍 삼성리 118-21,다목적,1,200,360도 전방향,30,2018-12,051-709-5421,35.26124,129.232192,2024-12-06
14942,부산광역시 기장군청,부산광역시 기장군 기장읍 동부리 267,부산광역시 기장군 기장읍 동부리 267,다목적,1,200,360도 전방향,30,2018-12,051-709-5421,35.244834,129.214315,2024-12-06
14943,부산광역시 기장군청,부산광역시 기장군 기장읍 철마면 웅천리 405-4,부산광역시 기장군 기장읍 철마면 웅천리 405-4,다목적,1,200,360도 전방향,30,2018-12,051-709-5421,35.292042,129.166815,2024-12-06
14944,부산광역시 기장군청,부산광역시 기장군 정관읍 두명리 98-3,부산광역시 기장군 정관읍 두명리 98-3,다목적,1,200,360도 전방향,30,2016-12,051-709-5421,35.3506901,129.1582321,2024-12-06
14945,부산광역시 기장군청,부산광역시 기장군 정관읍 모전리 709,부산광역시 기장군 정관읍 모전리 709,다목적,1,200,360도 전방향,30,2016-12,051-709-5421,35.3402421,129.1588921,2024-12-06
14946,부산광역시 기장군청,부산광역시 기장군 정관읍 달산리 1069-1,부산광역시 기장군 정관읍 달산리 1069-1,다목적,1,200,360도 전방향,30,2016-12,051-709-5421,35.3179011,129.1921621,2024-12-06
14947,부산광역시 기장군청,부산광역시 기장군 정관읍 매학리 742,부산광역시 기장군 정관읍 매학리 742,다목적,1,200,360도 전방향,30,2016-12,051-709-5421,35.3223821,129.1807821,2024-12-06
14948,부산광역시 기장군청,부산광역시 기장군 정관읍 모전리 674,부산광역시 기장군 정관읍 모전리 674,다목적,1,200,360도 전방향,30,2016-12,051-709-5421,35.3418131,129.1622791,2024-12-06
14949,부산광역시 기장군청,부산광역시 기장군 일광읍 이천리 923-7,부산광역시 기장군 일광읍 이천리 923-7,다목적,1,200,360도 전방향,30,2016-12,051-709-5421,35.2690391,129.2369031,2024-12-06
14950,부산광역시 기장군청,부산광역시 기장군 장안읍 임랑리 177-19,부산광역시 기장군 장안읍 임랑리 177-19,다목적,1,200,360도 전방향,30,2016-12,051-709-5421,35.3150631,129.2601251,2024-12-06
14951,부산광역시 기장군청,부산광역시 기장군 장안읍 임랑리 212-10,부산광역시 기장군 장안읍 임랑리 212-10,다목적,1,200,360도 전방향,30,2016-12,051-709-5421,35.3163911,129.2568351,2024-12-06
14952,부산광역시 기장군청,부산광역시 기장군 장안읍 임랑리 349-1,부산광역시 기장군 장안읍 임랑리 349-1,다목적,1,200,360도 전방향,30,2016-12,051-709-5421,35.3145901,129.2515111,2024-12-06
14953,부산광역시 기장군청,부산광역시 기장군 장안읍 임랑리 375-4,부산광역시 기장군 장안읍 임랑리 375-4,다목적,1,200,360도 전방향,30,2016-12,051-709-5421,35.3132241,129.2498671,2024-12-06
14954,부산광역시 기장군청,부산광역시 기장군 장안읍 좌천리 510-243,부산광역시 기장군 장안읍 좌천리 510-243,다목적,1,200,360도 전방향,30,2016-12,051-709-5421,35.3080751,129.2444011,2024-12-06
14955,부산광역시 기장군청,부산광역시 기장군 장안읍 좌천리 510-9,부산광역시 기장군 장안읍 좌천리 510-9,다목적,1,200,360도 전방향,30,2016-12,051-709-5421,35.3099741,129.2407491,2024-12-06
14956,부산광역시 기장군청,부산광역시 기장군 장안읍 좌천리 77-1,부산광역시 기장군 장안읍 좌천리 77-1,다목적,1,200,360도 전방향,30,2016-12,051-709-5421,35.3121171,129.2391401,2024-12-06
14957,부산광역시 기장군청,부산광역시 기장군 정관읍 예림리 14-1,부산광역시 기장군 정관읍 예림리 14-1,다목적,1,200,360도 전방향,30,2016-12,051-709-5421,35.3197021,129.2268571,2024-12-06
